bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
2010333,3179965,text,35723,text/html,Introduced,https://legiscan.com/IA/text/HSB318/id/3179965,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HSB318.html
2010234,3179858,text,41208,text/html,Introduced,https://legiscan.com/IA/text/HSB319/id/3179858,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HSB319.html
2010029,3179651,text,410934,text/html,Introduced,https://legiscan.com/IA/text/HSB320/id/3179651,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HSB320.html
2011004,3181390,text,79823,text/html,Introduced,https://legiscan.com/IA/text/HSB321/id/3181390,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HSB321.html
2014007,3187661,text,682652,text/html,Introduced,https://legiscan.com/IA/text/HSB322/id/3187661,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HSB322.html
2014880,3189558,text,475148,text/html,Introduced,https://legiscan.com/IA/text/HSB323/id/3189558,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HSB323.html
2017678,3196261,text,74558,text/html,Introduced,https://legiscan.com/IA/text/HSB324/id/3196261,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HSB324.html
2017871,3196421,text,17570,text/html,Introduced,https://legiscan.com/IA/text/HSB325/id/3196421,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HSB325.html
2017725,3196300,text,195445,text/html,Introduced,https://legiscan.com/IA/text/HSB326/id/3196300,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HSB326.html
2021369,3204825,text,375853,text/html,Introduced,https://legiscan.com/IA/text/HSB327/id/3204825,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HSB327.html
2022399,3207351,text,1639790,text/html,Introduced,https://legiscan.com/IA/text/HSB328/id/3207351,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HSB328.html
2023592,3210789,text,171192,text/html,Introduced,https://legiscan.com/IA/text/HSB329/id/3210789,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HSB329.html
2025018,3215443,text,95750,text/html,Introduced,https://legiscan.com/IA/text/HSB330/id/3215443,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HSB330.html
2025375,3217007,text,114326,text/html,Introduced,https://legiscan.com/IA/text/HSB331/id/3217007,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HSB331.html
2025866,3218397,text,114035,text/html,Introduced,https://legiscan.com/IA/text/HSB332/id/3218397,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HSB332.html
2026444,3221197,text,104030,text/html,Introduced,https://legiscan.com/IA/text/HSB333/id/3221197,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HSB333.html
2027095,3224027,text,479549,text/html,Introduced,https://legiscan.com/IA/text/HSB334/id/3224027,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HSB334.html
2027177,3224108,text,200844,text/html,Introduced,https://legiscan.com/IA/text/HSB335/id/3224108,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HSB335.html
2027138,3224070,text,433739,text/html,Introduced,https://legiscan.com/IA/text/HSB336/id/3224070,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HSB336.html
2027180,3224432,text,696107,text/html,Introduced,https://legiscan.com/IA/text/HSB337/id/3224432,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HSB337.html
2027484,3225249,text,843665,text/html,Introduced,https://legiscan.com/IA/text/HSB338/id/3225249,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HSB338.html
2027518,3225434,text,634247,text/html,Introduced,https://legiscan.com/IA/text/HSB339/id/3225434,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HSB339.html
2027551,3225467,text,201533,text/html,Introduced,https://legiscan.com/IA/text/HSB340/id/3225467,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HSB340.html
2027579,3225496,text,518769,text/html,Introduced,https://legiscan.com/IA/text/HSB341/id/3225496,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HSB341.html
2027584,3225773,text,1008423,text/html,Introduced,https://legiscan.com/IA/text/HSB342/id/3225773,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HSB342.html
2029493,3232309,text,501007,text/html,Introduced,https://legiscan.com/IA/text/HSB343/id/3232309,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HSB343.html
2030897,3236162,text,50794,text/html,Introduced,https://legiscan.com/IA/text/HSB344/id/3236162,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HSB344.html
1915261,3052373,text,18133,text/html,Introduced,https://legiscan.com/IA/text/SF1/id/3052373,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF1.html
1916051,3053110,text,35574,text/html,Introduced,https://legiscan.com/IA/text/SF2/id/3053110,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2.html
1916403,3053443,text,20396,text/html,Introduced,https://legiscan.com/IA/text/SF3/id/3053443,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF3.html
1916002,3053066,text,31252,text/html,Introduced,https://legiscan.com/IA/text/SF4/id/3053066,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF4.html
1916256,3053302,text,18063,text/html,Introduced,https://legiscan.com/IA/text/SF5/id/3053302,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF5.html
1916151,3053203,text,82904,text/html,Introduced,https://legiscan.com/IA/text/SF6/id/3053203,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF6.html
1916503,3053541,text,39558,text/html,Introduced,https://legiscan.com/IA/text/SF7/id/3053541,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF7.html
1916305,3053349,text,50775,text/html,Introduced,https://legiscan.com/IA/text/SF8/id/3053349,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF8.html
1916102,3053158,text,34608,text/html,Introduced,https://legiscan.com/IA/text/SF9/id/3053158,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF9.html
1916599,3053634,text,25072,text/html,Introduced,https://legiscan.com/IA/text/SF10/id/3053634,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF10.html
1916200,3053250,text,54745,text/html,Introduced,https://legiscan.com/IA/text/SF11/id/3053250,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF11.html
1915951,3053016,text,100416,text/html,Introduced,https://legiscan.com/IA/text/SF12/id/3053016,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF12.html
1916554,3053591,text,24705,text/html,Introduced,https://legiscan.com/IA/text/SF13/id/3053591,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF13.html
1916354,3053396,text,46480,text/html,Introduced,https://legiscan.com/IA/text/SF14/id/3053396,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF14.html
1916454,3053493,text,16359,text/html,Introduced,https://legiscan.com/IA/text/SF15/id/3053493,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF15.html
1918811,3055793,text,44454,text/html,Introduced,https://legiscan.com/IA/text/SF16/id/3055793,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF16.html
1918679,3055672,text,68354,text/html,Introduced,https://legiscan.com/IA/text/SF17/id/3055672,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF17.html
1918732,3055720,text,19628,text/html,Introduced,https://legiscan.com/IA/text/SF18/id/3055720,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF18.html
1918601,3055601,text,38505,text/html,Introduced,https://legiscan.com/IA/text/SF19/id/3055601,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF19.html
1918592,3055593,text,70624,text/html,Introduced,https://legiscan.com/IA/text/SF20/id/3055593,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF20.html
1918943,3055920,text,73148,text/html,Introduced,https://legiscan.com/IA/text/SF21/id/3055920,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF21.html
1918552,3055556,text,175677,text/html,Introduced,https://legiscan.com/IA/text/SF22/id/3055556,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF22.html
1918552,3195197,text,134675,text/html,Enrolled,https://legiscan.com/IA/text/SF22/id/3195197,https://www.legis.iowa.gov/docs/publications/LGE/91/attachments/SF22.html
1918888,3055868,text,109833,text/html,Introduced,https://legiscan.com/IA/text/SF23/id/3055868,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF23.html
1918657,3055651,text,35193,text/html,Introduced,https://legiscan.com/IA/text/SF24/id/3055651,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF24.html
1918927,3055903,text,22627,text/html,Introduced,https://legiscan.com/IA/text/SF25/id/3055903,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF25.html
1918633,3055630,text,33964,text/html,Introduced,https://legiscan.com/IA/text/SF26/id/3055630,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF26.html
1918708,3055698,text,31534,text/html,Introduced,https://legiscan.com/IA/text/SF27/id/3055698,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF27.html
1918784,3055768,text,35181,text/html,Introduced,https://legiscan.com/IA/text/SF28/id/3055768,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF28.html
1919033,3056002,text,80663,text/html,Introduced,https://legiscan.com/IA/text/SF29/id/3056002,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF29.html
1918865,3055845,text,60293,text/html,Introduced,https://legiscan.com/IA/text/SF30/id/3055845,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF30.html
1918542,3055547,text,38373,text/html,Introduced,https://legiscan.com/IA/text/SF31/id/3055547,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF31.html
1918524,3055528,text,28337,text/html,Introduced,https://legiscan.com/IA/text/SF32/id/3055528,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF32.html
1918825,3055807,text,57710,text/html,Introduced,https://legiscan.com/IA/text/SF33/id/3055807,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF33.html
1918916,3055893,text,32218,text/html,Introduced,https://legiscan.com/IA/text/SF34/id/3055893,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF34.html
1918641,3055636,text,32122,text/html,Introduced,https://legiscan.com/IA/text/SF35/id/3055636,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF35.html
1918514,3055518,text,102476,text/html,Introduced,https://legiscan.com/IA/text/SF36/id/3055518,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF36.html
1919052,3056020,text,33690,text/html,Introduced,https://legiscan.com/IA/text/SF37/id/3056020,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF37.html
1918900,3055879,text,31731,text/html,Introduced,https://legiscan.com/IA/text/SF38/id/3055879,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF38.html
1918860,3055840,text,34885,text/html,Introduced,https://legiscan.com/IA/text/SF39/id/3055840,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF39.html
1919043,3056012,text,37527,text/html,Introduced,https://legiscan.com/IA/text/SF40/id/3056012,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF40.html
1918878,3055857,text,77950,text/html,Introduced,https://legiscan.com/IA/text/SF41/id/3055857,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF41.html
1918614,3055612,text,18815,text/html,Introduced,https://legiscan.com/IA/text/SF42/id/3055612,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF42.html
1918614,3167440,text,10865,text/html,Enrolled,https://legiscan.com/IA/text/SF42/id/3167440,https://www.legis.iowa.gov/docs/publications/LGE/91/attachments/SF42.html
1920120,3057327,text,43023,text/html,Introduced,https://legiscan.com/IA/text/SF43/id/3057327,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF43.html
1920631,3057768,text,20926,text/html,Introduced,https://legiscan.com/IA/text/SF44/id/3057768,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF44.html
1920266,3057453,text,455017,text/html,Introduced,https://legiscan.com/IA/text/SF45/id/3057453,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF45.html
1921175,3058352,text,17595,text/html,Introduced,https://legiscan.com/IA/text/SF46/id/3058352,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF46.html
1921750,3058931,text,143691,text/html,Introduced,https://legiscan.com/IA/text/SF47/id/3058931,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF47.html
1921335,3058513,text,239362,text/html,Introduced,https://legiscan.com/IA/text/SF48/id/3058513,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF48.html
1921009,3058185,text,55329,text/html,Introduced,https://legiscan.com/IA/text/SF49/id/3058185,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF49.html
1921997,3059185,text,103810,text/html,Introduced,https://legiscan.com/IA/text/SF50/id/3059185,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF50.html
1922079,3059269,text,50316,text/html,Introduced,https://legiscan.com/IA/text/SF51/id/3059269,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF51.html
1921670,3058852,text,25785,text/html,Introduced,https://legiscan.com/IA/text/SF52/id/3058852,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF52.html
1921255,3058432,text,26828,text/html,Introduced,https://legiscan.com/IA/text/SF53/id/3058432,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF53.html
1923462,3060561,text,260652,text/html,Introduced,https://legiscan.com/IA/text/SF54/id/3060561,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF54.html
1924020,3061156,text,37645,text/html,Introduced,https://legiscan.com/IA/text/SF55/id/3061156,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF55.html
1924330,3061487,text,183295,text/html,Introduced,https://legiscan.com/IA/text/SF56/id/3061487,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF56.html
1923621,3060730,text,31846,text/html,Introduced,https://legiscan.com/IA/text/SF57/id/3060730,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF57.html
1923940,3061068,text,83485,text/html,Introduced,https://legiscan.com/IA/text/SF58/id/3061068,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF58.html
1923701,3060815,text,38504,text/html,Introduced,https://legiscan.com/IA/text/SF59/id/3060815,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF59.html
1924257,3061414,text,59599,text/html,Introduced,https://legiscan.com/IA/text/SF60/id/3061414,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF60.html
1923861,3060984,text,29178,text/html,Introduced,https://legiscan.com/IA/text/SF61/id/3060984,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF61.html
1924179,3061336,text,18218,text/html,Introduced,https://legiscan.com/IA/text/SF62/id/3061336,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF62.html
1923305,3060399,text,46387,text/html,Introduced,https://legiscan.com/IA/text/SF63/id/3060399,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF63.html
1923381,3060480,text,25530,text/html,Introduced,https://legiscan.com/IA/text/SF64/id/3060480,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF64.html
1923785,3060901,text,38768,text/html,Introduced,https://legiscan.com/IA/text/SF65/id/3060901,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF65.html
1923541,3060646,text,30697,text/html,Introduced,https://legiscan.com/IA/text/SF66/id/3060646,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF66.html
1927131,3064422,text,112835,text/html,Introduced,https://legiscan.com/IA/text/SF67/id/3064422,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF67.html
1932107,3069718,text,63039,text/html,Introduced,https://legiscan.com/IA/text/SF68/id/3069718,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF68.html
1932207,3069814,text,33535,text/html,Introduced,https://legiscan.com/IA/text/SF69/id/3069814,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF69.html
1932699,3070294,text,42585,text/html,Introduced,https://legiscan.com/IA/text/SF70/id/3070294,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF70.html
1932007,3069621,text,56726,text/html,Introduced,https://legiscan.com/IA/text/SF71/id/3069621,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF71.html
1932303,3069906,text,75490,text/html,Introduced,https://legiscan.com/IA/text/SF72/id/3069906,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF72.html
1932798,3070391,text,42036,text/html,Introduced,https://legiscan.com/IA/text/SF73/id/3070391,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF73.html
1932993,3070582,text,12817,text/html,Introduced,https://legiscan.com/IA/text/SF74/id/3070582,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF74.html
1935321,3072558,text,113416,text/html,Introduced,https://legiscan.com/IA/text/SF75/id/3072558,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF75.html
1935321,3161614,text,88361,text/html,Amended,https://legiscan.com/IA/text/SF75/id/3161614,https://www.legis.iowa.gov/docs/publications/LGR/91/attachments/SF75.html
1935321,3183504,text,86960,text/html,Enrolled,https://legiscan.com/IA/text/SF75/id/3183504,https://www.legis.iowa.gov/docs/publications/LGE/91/attachments/SF75.html
1935364,3072725,text,28068,text/html,Introduced,https://legiscan.com/IA/text/SF76/id/3072725,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF76.html
1936038,3073328,text,52275,text/html,Introduced,https://legiscan.com/IA/text/SF77/id/3073328,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF77.html
1935684,3073007,text,201483,text/html,Introduced,https://legiscan.com/IA/text/SF78/id/3073007,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF78.html
1936138,3073426,text,19794,text/html,Introduced,https://legiscan.com/IA/text/SF79/id/3073426,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF79.html
1936231,3073516,text,29257,text/html,Introduced,https://legiscan.com/IA/text/SF80/id/3073516,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF80.html
1936362,3073646,text,128178,text/html,Introduced,https://legiscan.com/IA/text/SF81/id/3073646,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF81.html
1935877,3073182,text,34703,text/html,Introduced,https://legiscan.com/IA/text/SF82/id/3073182,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF82.html
1936005,3073297,text,20246,text/html,Introduced,https://legiscan.com/IA/text/SF83/id/3073297,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF83.html
1935717,3073039,text,66338,text/html,Introduced,https://legiscan.com/IA/text/SF84/id/3073039,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF84.html
1935522,3072864,text,93667,text/html,Introduced,https://legiscan.com/IA/text/SF85/id/3072864,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF85.html
1936422,3073704,text,53600,text/html,Introduced,https://legiscan.com/IA/text/SF86/id/3073704,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF86.html
1935649,3072977,text,53680,text/html,Introduced,https://legiscan.com/IA/text/SF87/id/3072977,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF87.html
1936330,3073614,text,52465,text/html,Introduced,https://legiscan.com/IA/text/SF88/id/3073614,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF88.html
1935394,3072752,text,82142,text/html,Introduced,https://legiscan.com/IA/text/SF89/id/3072752,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF89.html
1936267,3073552,text,152913,text/html,Introduced,https://legiscan.com/IA/text/SF90/id/3073552,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF90.html
1935554,3072891,text,107175,text/html,Introduced,https://legiscan.com/IA/text/SF91/id/3072891,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF91.html
1935973,3073270,text,34473,text/html,Introduced,https://legiscan.com/IA/text/SF92/id/3073270,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF92.html
1935813,3073124,text,28723,text/html,Introduced,https://legiscan.com/IA/text/SF93/id/3073124,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF93.html
1935813,3161860,text,36836,text/html,Amended,https://legiscan.com/IA/text/SF93/id/3161860,https://www.legis.iowa.gov/docs/publications/LGR/91/attachments/SF93.html
1935781,3073097,text,399944,text/html,Introduced,https://legiscan.com/IA/text/SF94/id/3073097,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF94.html
1936394,3073677,text,57427,text/html,Introduced,https://legiscan.com/IA/text/SF95/id/3073677,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF95.html
1935751,3073068,text,84991,text/html,Introduced,https://legiscan.com/IA/text/SF96/id/3073068,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF96.html
1935620,3072951,text,14324,text/html,Introduced,https://legiscan.com/IA/text/SF97/id/3072951,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF97.html
1936201,3073486,text,14258,text/html,Introduced,https://legiscan.com/IA/text/SF98/id/3073486,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF98.html
1935339,3072703,text,12843,text/html,Introduced,https://legiscan.com/IA/text/SF99/id/3072703,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF99.html
1936071,3073359,text,28690,text/html,Introduced,https://legiscan.com/IA/text/SF100/id/3073359,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF100.html
1935587,3072922,text,29968,text/html,Introduced,https://legiscan.com/IA/text/SF101/id/3072922,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF101.html
1936167,3073454,text,34737,text/html,Introduced,https://legiscan.com/IA/text/SF102/id/3073454,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF102.html
1935913,3073215,text,12725,text/html,Introduced,https://legiscan.com/IA/text/SF103/id/3073215,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF103.html
1935491,3072838,text,46921,text/html,Introduced,https://legiscan.com/IA/text/SF104/id/3072838,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF104.html
1936296,3073580,text,42675,text/html,Introduced,https://legiscan.com/IA/text/SF105/id/3073580,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF105.html
1935941,3073241,text,25482,text/html,Introduced,https://legiscan.com/IA/text/SF106/id/3073241,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF106.html
1935941,3225347,text,36013,text/html,Enrolled,https://legiscan.com/IA/text/SF106/id/3225347,https://www.legis.iowa.gov/docs/publications/LGE/91/attachments/SF106.html
1935848,3073157,text,48842,text/html,Introduced,https://legiscan.com/IA/text/SF107/id/3073157,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF107.html
1936104,3073392,text,31598,text/html,Introduced,https://legiscan.com/IA/text/SF108/id/3073392,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF108.html
1935459,3072811,text,465109,text/html,Introduced,https://legiscan.com/IA/text/SF109/id/3072811,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF109.html
1937023,3074425,text,78116,text/html,Introduced,https://legiscan.com/IA/text/SF110/id/3074425,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF110.html
1937948,3075372,text,126548,text/html,Introduced,https://legiscan.com/IA/text/SF111/id/3075372,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF111.html
1938022,3075437,text,137806,text/html,Introduced,https://legiscan.com/IA/text/SF112/id/3075437,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF112.html
1937304,3074787,text,181412,text/html,Introduced,https://legiscan.com/IA/text/SF113/id/3074787,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF113.html
1937233,3074725,text,68820,text/html,Introduced,https://legiscan.com/IA/text/SF114/id/3074725,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF114.html
1937662,3075108,text,43952,text/html,Introduced,https://legiscan.com/IA/text/SF115/id/3075108,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF115.html
1937520,3074975,text,115437,text/html,Introduced,https://legiscan.com/IA/text/SF116/id/3074975,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF116.html
1937878,3075306,text,39290,text/html,Introduced,https://legiscan.com/IA/text/SF117/id/3075306,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF117.html
1937592,3075041,text,184331,text/html,Introduced,https://legiscan.com/IA/text/SF118/id/3075041,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF118.html
1937806,3075241,text,66644,text/html,Introduced,https://legiscan.com/IA/text/SF119/id/3075241,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF119.html
1938391,3075943,text,23033,text/html,Introduced,https://legiscan.com/IA/text/SF120/id/3075943,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF120.html
1938309,3075863,text,16621,text/html,Introduced,https://legiscan.com/IA/text/SF121/id/3075863,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF121.html
1938646,3076193,text,17138,text/html,Introduced,https://legiscan.com/IA/text/SF122/id/3076193,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF122.html
1938181,3075738,text,30255,text/html,Introduced,https://legiscan.com/IA/text/SF123/id/3075738,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF123.html
1938436,3075986,text,38237,text/html,Introduced,https://legiscan.com/IA/text/SF124/id/3075986,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF124.html
1938940,3076487,text,11392,text/html,Introduced,https://legiscan.com/IA/text/SF125/id/3076487,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF125.html
1938142,3075701,text,30795,text/html,Introduced,https://legiscan.com/IA/text/SF126/id/3075701,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF126.html
1938266,3075821,text,102799,text/html,Introduced,https://legiscan.com/IA/text/SF127/id/3075821,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF127.html
1938475,3076025,text,17298,text/html,Introduced,https://legiscan.com/IA/text/SF128/id/3076025,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF128.html
1938685,3076232,text,38644,text/html,Introduced,https://legiscan.com/IA/text/SF129/id/3076232,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF129.html
1938226,3075782,text,76433,text/html,Introduced,https://legiscan.com/IA/text/SF130/id/3075782,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF130.html
1938106,3075666,text,35728,text/html,Introduced,https://legiscan.com/IA/text/SF131/id/3075666,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF131.html
1938606,3076154,text,23108,text/html,Introduced,https://legiscan.com/IA/text/SF132/id/3076154,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF132.html
1938900,3076448,text,65673,text/html,Introduced,https://legiscan.com/IA/text/SF133/id/3076448,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF133.html
1938518,3076067,text,46956,text/html,Introduced,https://legiscan.com/IA/text/SF134/id/3076067,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF134.html
1938563,3076111,text,33917,text/html,Introduced,https://legiscan.com/IA/text/SF135/id/3076111,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF135.html
1938815,3076364,text,208021,text/html,Introduced,https://legiscan.com/IA/text/SF136/id/3076364,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF136.html
